elapsed_min,intensity_mm_h,event_id
0,4.050523236915659,T50_D300_chicago_late
5,4.050523476987612,T50_D300_chicago_late
10,4.050524046463214,T50_D300_chicago_late
15,4.050525367562853,T50_D300_chicago_late
20,4.050528364718041,T50_D300_chicago_late
25,4.050535014102789,T50_D300_chicago_late
30,4.050549439788129,T50_D300_chicago_late
35,4.050580042299484,T50_D300_chicago_late
40,4.05064352051225,T50_D300_chicago_late
45,4.050772262161088,T50_D300_chicago_late
50,4.051027542927416,T50_D300_chicago_late
55,4.05152242029982,T50_D300_chicago_late
60,4.052460265264701,T50_D300_chicago_late
65,4.054197623112475,T50_D300_chicago_late
70,4.057343488130222,T50_D300_chicago_late
75,4.06291082893163,T50_D300_chicago_late
80,4.072539643609672,T50_D300_chicago_late
85,4.0888127681417625,T50_D300_chicago_late
90,4.115684314434719,T50_D300_chicago_late
95,4.159033630994628,T50_D300_chicago_late
100,4.227342447478471,T50_D300_chicago_late
105,4.332467107012905,T50_D300_chicago_late
110,4.490440508634154,T50_D300_chicago_late
115,4.722191056771296,T50_D300_chicago_late
120,5.0540137134617655,T50_D300_chicago_late
125,5.517580828218265,T50_D300_chicago_late
130,6.149251781990131,T50_D300_chicago_late
135,6.98844737588583,T50_D300_chicago_late
140,8.074913495197823,T50_D300_chicago_late
145,9.444819626050126,T50_D300_chicago_late
150,11.12582107207768,T50_D300_chicago_late
155,13.131443307481582,T50_D300_chicago_late
160,15.455389207524913,T50_D300_chicago_late
165,18.066576032370637,T50_D300_chicago_late
170,20.905822581511732,T50_D300_chicago_late
175,23.885076412572747,T50_D300_chicago_late
180,26.88986478581048,T50_D300_chicago_late
185,29.785272633493868,T50_D300_chicago_late
190,32.425238637249485,T50_D300_chicago_late
195,34.66439731175807,T50_D300_chicago_late
200,36.371187296743635,T50_D300_chicago_late
205,37.44060368647724,T50_D300_chicago_late
210,37.804882010993026,T50_D300_chicago_late
215,37.440603686477225,T50_D300_chicago_late
220,36.371187296743635,T50_D300_chicago_late
225,34.66439731175806,T50_D300_chicago_late
230,32.425238637249485,T50_D300_chicago_late
235,29.785272633493847,T50_D300_chicago_late
240,26.88986478581046,T50_D300_chicago_late
245,23.88507641257273,T50_D300_chicago_late
250,20.905822581511714,T50_D300_chicago_late
255,18.06657603237062,T50_D300_chicago_late
260,15.455389207524897,T50_D300_chicago_late
265,13.131443307481582,T50_D300_chicago_late
270,11.125821072077667,T50_D300_chicago_late
275,9.44481962605012,T50_D300_chicago_late
280,8.074913495197816,T50_D300_chicago_late
285,6.988447375885826,T50_D300_chicago_late
290,6.1492517819901265,T50_D300_chicago_late
295,5.517580828218261,T50_D300_chicago_late
300,0.0,T50_D300_chicago_late
