elapsed_min,intensity_mm_h,event_id
0,5.054013713461765,T50_D300_chicago_early
5,5.517580828218262,T50_D300_chicago_early
10,6.149251781990131,T50_D300_chicago_early
15,6.988447375885828,T50_D300_chicago_early
20,8.074913495197823,T50_D300_chicago_early
25,9.444819626050121,T50_D300_chicago_early
30,11.125821072077683,T50_D300_chicago_early
35,13.13144330748159,T50_D300_chicago_early
40,15.455389207524917,T50_D300_chicago_early
45,18.066576032370627,T50_D300_chicago_early
50,20.905822581511735,T50_D300_chicago_early
55,23.885076412572744,T50_D300_chicago_early
60,26.889864785810488,T50_D300_chicago_early
65,29.785272633493857,T50_D300_chicago_early
70,32.42523863724949,T50_D300_chicago_early
75,34.66439731175807,T50_D300_chicago_early
80,36.37118729674364,T50_D300_chicago_early
85,37.440603686477246,T50_D300_chicago_early
90,37.80488201099303,T50_D300_chicago_early
95,37.440603686477246,T50_D300_chicago_early
100,36.37118729674364,T50_D300_chicago_early
105,34.66439731175807,T50_D300_chicago_early
110,32.42523863724949,T50_D300_chicago_early
115,29.785272633493857,T50_D300_chicago_early
120,26.889864785810477,T50_D300_chicago_early
125,23.885076412572737,T50_D300_chicago_early
130,20.90582258151173,T50_D300_chicago_early
135,18.066576032370623,T50_D300_chicago_early
140,15.455389207524911,T50_D300_chicago_early
145,13.131443307481586,T50_D300_chicago_early
150,11.12582107207768,T50_D300_chicago_early
155,9.444819626050128,T50_D300_chicago_early
160,8.074913495197823,T50_D300_chicago_early
165,6.988447375885825,T50_D300_chicago_early
170,6.149251781990131,T50_D300_chicago_early
175,5.51758082821826,T50_D300_chicago_early
180,5.054013713461765,T50_D300_chicago_early
185,4.722191056771296,T50_D300_chicago_early
190,4.490440508634155,T50_D300_chicago_early
195,4.3324671070129055,T50_D300_chicago_early
200,4.227342447478472,T50_D300_chicago_early
205,4.159033630994629,T50_D300_chicago_early
210,4.11568431443472,T50_D300_chicago_early
215,4.088812768141763,T50_D300_chicago_early
220,4.072539643609673,T50_D300_chicago_early
225,4.0629108289316305,T50_D300_chicago_early
230,4.057343488130223,T50_D300_chicago_early
235,4.054197623112477,T50_D300_chicago_early
240,4.052460265264702,T50_D300_chicago_early
245,4.051522420299821,T50_D300_chicago_early
250,4.051027542927417,T50_D300_chicago_early
255,4.050772262161089,T50_D300_chicago_early
260,4.050643520512251,T50_D300_chicago_early
265,4.050580042299485,T50_D300_chicago_early
270,4.05054943978813,T50_D300_chicago_early
275,4.05053501410279,T50_D300_chicago_early
280,4.0505283647180415,T50_D300_chicago_early
285,4.050525367562854,T50_D300_chicago_early
290,4.050524046463215,T50_D300_chicago_early
295,4.050523476987613,T50_D300_chicago_early
300,0.0,T50_D300_chicago_early
