elapsed_min,intensity_mm_h,event_id
0,5.0896394380165635,T5_D180_chicago_late
5,5.089640146687067,T5_D180_chicago_late
10,5.089643050550294,T5_D180_chicago_late
15,5.089654236508657,T5_D180_chicago_late
20,5.0896947375957815,T5_D180_chicago_late
25,5.089832546695783,T5_D180_chicago_late
30,5.090273118066312,T5_D180_chicago_late
35,5.09159617001935,T5_D180_chicago_late
40,5.095327274243886,T5_D180_chicago_late
45,5.105204927504919,T5_D180_chicago_late
50,5.129743837831742,T5_D180_chicago_late
55,5.186922911292077,T5_D180_chicago_late
60,5.311819629276182,T5_D180_chicago_late
65,5.567379125246155,T5_D180_chicago_late
70,6.056796935387522,T5_D180_chicago_late
75,6.933054161942708,T5_D180_chicago_late
80,8.397665305452353,T5_D180_chicago_late
85,10.678647673171259,T5_D180_chicago_late
90,13.980025393430765,T5_D180_chicago_late
95,18.40418955131199,T5_D180_chicago_late
100,23.863448421088925,T5_D180_chicago_late
105,30.012524254036432,T5_D180_chicago_late
110,36.24008361506657,T5_D180_chicago_late
115,41.746071848606725,T5_D180_chicago_late
120,45.70180651869398,T5_D180_chicago_late
125,47.4521950109075,T5_D180_chicago_late
130,46.692975503940275,T5_D180_chicago_late
135,43.55715875051845,T5_D180_chicago_late
140,38.57694631555471,T5_D180_chicago_late
145,32.53609588251683,T5_D180_chicago_late
150,26.26897634490843,T5_D180_chicago_late
155,20.476798873907132,T5_D180_chicago_late
160,15.614699087844128,T5_D180_chicago_late
165,11.86778192397233,T5_D180_chicago_late
170,9.199402993835038,T5_D180_chicago_late
175,7.435720369128904,T5_D180_chicago_late
180,0.0,T5_D180_chicago_late
